ID,REFERENCIA,BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"Pero hay algo aún más oscuro en la vida de Esquilo y que es común a todos los hombres de su tiempo; necesitaba hacer un duelo, no podía vivir con el remordimiento de que ellos como cultura habían arrasado Troya hasta los cimientos. Sus antepasados habían jurado sepultarla tan hondamente que ningún testimonio, ninguna voz, ni siquiera los propios recuerdos subsistieran de ella. Por esto"
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"Esto ya se había hecho antes. El mismo Esquilo declaró con asombro, que sus obras ""no eran sino migajas del gran festín de Homero"". Esa afirmación en caso de ser cierta, no deja de ser una hermosa metáfora, ya que Esquilo al igual que todos los demás poetas trágicos griegos participaron del mismo agasajo, pero no podemos olvidar que el mismo Homero se sentó"
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"Esto ya se había hecho antes. El mismo Esquilo declaró con asombro, que sus obras ""no eran sino migajas del gran festín de Homero"". Esa afirmación en caso de ser cierta, no deja de ser una hermosa metáfora, ya que Esquilo al igual que todos los demás poetas trágicos griegos participaron del mismo agasajo, pero no podemos olvidar que el mismo Homero se sentó a la mesa repleta a disfrutar del mismo festín, -el de la inmensa mitología griega-. Homero fue quizás el primero en saciarse de aquella fuente primigenia y por ello precisamente es"
122,Esquilo,"Gil, Juan: El burlador y sus estragos. Madrid: Real Academia Española, 2011.","Gil, Juan",El burlador y sus estragos,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,"una figura ejemplarizante, la del único galán que resiste la comparación con el burlador de Sevilla: Paris, el hijo de Príamo y Hécuba, el raptor de Helena. La historia de Paris y la del don Juan tirsiano concuerdan hasta en detalles nimios. El delito del primero lo resume en pocos versos Esquilo: «Paris, habiendo llegado al palacio de los Atridas, mancilló la mesa hospitalaria con el robo de su esposa». En efecto, el rapto viola todas las leyes del mundo: atenta contra las leyes de la hospitalidad, contra los dioses del hogar, contra el respeto debido a una mujer casada"
122,Esquilo,"Gil, Juan: El burlador y sus estragos. Madrid: Real Academia Española, 2011.","Gil, Juan",El burlador y sus estragos,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,", exclama Héctor, «lo crió como una gran desdicha para los troyanos, para el magnánimo Príamo y para sus hijos». El verbo que aquí usa el poeta, , «criar», se puede aplicar a personas, evidentemente, pero también al cuidador de animales. La misma metáfora la utilizó después Esquilo: Paris es criado () como el leoncillo, que siendo un cachorro hace las delicias de la casa, pero que cuando se hace adulto siembra por doquier el espanto y la muerte. El criador en este caso no es Zeus, sino un hombre insensato, símbolo de la misma Troya: la culpa, en cualquier caso"
122,Esquilo,"Gil, Juan: El burlador y sus estragos. Madrid: Real Academia Española, 2011.","Gil, Juan",El burlador y sus estragos,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,"La misma idea de fatalidad inexorable la desarrolló de manera original Esquilo en su Orestía. Siguiendo una tradición muy cara a la mentalidad arcaica, el poeta trató de adivinar en el propio nombre de Helena la razón de su singular comportamiento y hasta de su propio destino. En efecto, los nombres propios, que nunca son indiferentes, encierran en sí mismos la clave de la dicha o de"
122,Esquilo,"Gil, Juan: El burlador y sus estragos. Madrid: Real Academia Española, 2011.","Gil, Juan",El burlador y sus estragos,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,"Corriendo los años, la pusilanimidad de Menelao fue puesta de relieve con un contraste de colores más claro y evidente todavía. Cuenta Esquilo que, antes de partir a la guerra de Troya, se produjo un agüero de interpretación inequívoca: a los dos Atridas se les aparecieron cerca de palacio dos águilas, una de cola negra y otra de cola blanca, devorando una liebre preñada. Es evidente que, en este reparto simbólico de pájaros, el ave"
122,Esquilo,"Gil, Juan: El burlador y sus estragos. Madrid: Real Academia Española, 2011.","Gil, Juan",El burlador y sus estragos,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,"único pasaje de la Ilíada en que se vierte sobre él una apreciación desfavorable. Platón comentó después este verso como si el poeta hubiera emitido en él un juicio moral, distinguiendo entre «el peor» (Menelao) y «el mejor» (Agamenón). Pero en la Orestía se aprecia de manera paladina cómo Esquilo avanzó en la caracterización negativa del rey lacedemonio, que también adquirió tintes muy negros en Heródoto."
176,Esquilo,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"Los diálogos de Platón ofrecieron un bloque de lenguaje, parecido al de los poemas de Homero, las tragedias de Esquilo o Sófocles, las historias de Heródoto. Pero mientras que éstos conservaban, incluso en los «diálogos» de la tragedia, una contextura única en la que se presentaba el discurso fluyendo «normalmente» desde sus propios presupuestos, en los diálogos platónicos, esta fluencia aparecía entrecortada por las preguntas con las que los interlocutores de"
176,Esquilo,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"La felicidad implica una correspondencia entre el individuo y la ciudad, y la infelicidad, una destrucción profunda del vínculo que une a la comunidad y al hombre que es parte de ella. Es sabido que el momento realmente trágico de los personajes de Esquilo o Sófocles no es aquel en que se alcanza el momento supremo de la desesperación, sino aquel en el que se hace silencio sobre la soledad del héroe. Nada más cruel que el aislamiento final del personaje trágico. El destino le ha impulsado a determinados actos —como el caso de Edipo— cuyo significado desconoce."
246,Esquilo,"Pino Miyar, Julio: La necesidad de escribir (Ensayos literarios). Madrid: Betania, 2013.","Pino Miyar, Julio",La necesidad de escribir (Ensayos literarios),2013,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Cuba,Antillas,Académico,,"como si ambos mitos se encontraran y bifurcaran a un mismo tiempo, el primero, al corroer desde adentro la familia humana, por medio del parricidio y el incesto; el segundo, al consumar el asesinato de la Madre en nombre de los principios que sostienen la idealidad paterna. En la tragedia de Esquilo, Las Euménides se describe así a estos seres fatídicos, los cuales atormentan al Átrida después de que éste ha consumado su crimen: ""(...) carecen de alas, son negras y su sólo aspecto inspira horror"". Aludiendo al destino irrevocable ─ananké─ que ronda inclemente a los personajes clásicos,"
246,Esquilo,"Pino Miyar, Julio: La necesidad de escribir (Ensayos literarios). Madrid: Betania, 2013.","Pino Miyar, Julio",La necesidad de escribir (Ensayos literarios),2013,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Cuba,Antillas,Académico,,"Orestes y Edipo fueron héroes dramáticos, ya que pertenecían a ese segundo momento de la escena griega. Pero ambos conservaron los nexos más originales del hombre con la naturaleza trágica de la existencia, y es la rémora que autores como Esquilo y Sófocles supieron expresar en sus respectivas obras. Siglos después, William Shakespeare, escribirá la tragedia Hamlet, príncipe de Dinamarca. Y para decirlo con palabras de Freud y Lacan, ""esa Obra reforzará ─y en cierto sentido explicará─ a Edipo""."
252,Esquilo,"Pino Miyar, Julio: «Las palabras de Edipo». La necesidad de escribir (Ensayos literarios). Madrid: Betania, 2013.","Pino Miyar, Julio",La necesidad de escribir (Ensayos literarios),2013,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Cuba,Antillas,Académico,,"como si ambos mitos se encontraran y bifurcaran a un mismo tiempo, el primero, al corroer desde adentro la familia humana, por medio del parricidio y el incesto; el segundo, al consumar el asesinato de la Madre en nombre de los principios que sostienen la idealidad paterna. En la tragedia de Esquilo, Las Euménides se describe así a estos seres fatídicos, los cuales atormentan al Átrida después de que éste ha consumado su crimen: ""(...) carecen de alas, son negras y su sólo aspecto inspira horror"". Aludiendo al destino irrevocable ─ananké─ que ronda inclemente a los personajes clásicos,"
252,Esquilo,"Pino Miyar, Julio: «Las palabras de Edipo». La necesidad de escribir (Ensayos literarios). Madrid: Betania, 2013.","Pino Miyar, Julio",La necesidad de escribir (Ensayos literarios),2013,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Cuba,Antillas,Académico,,"Orestes y Edipo fueron héroes dramáticos, ya que pertenecían a ese segundo momento de la escena griega. Pero ambos conservaron los nexos más originales del hombre con la naturaleza trágica de la existencia, y es la rémora que autores como Esquilo y Sófocles supieron expresar en sus respectivas obras. Siglos después, William Shakespeare, escribirá la tragedia Hamlet, príncipe de Dinamarca. Y para decirlo con palabras de Freud y Lacan, ""esa Obra reforzará ─y en cierto sentido explicará─ a Edipo""."
135,Esquilo,"Goytisolo, Juan: «Leer y releer La muerte de Virgilio». Belleza sin ley. Barcelona: Galaxia Gutenberg, 2013.","Goytisolo, Juan",Belleza sin ley,2013,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,"al puerto de Brindisi con el séquito de éste, lejos de su amada Atenas. Las reflexiones sobre el arte de escribir; las comparaciones contrastadas acerca del valor de la poesía, la ciencia y la filosofía; las referencias a Teócrito y Lucrecio, Catulo y Horacio, así como a sus maestros griegos (Homero, Esquilo, Sófocles, Eurípides y al ""divino Platón"") y la evocación de las Bucólicas, las Geórgicas y la Eneida que Virgilio dejó sin terminar y cuyo manuscrito -con la conciencia amarga de haber puesto la pluma ad majorem gloriam de César y no de la masa sufriente del pueblo- quiere destruir,"
167,Esquilo,"Lamus Obregón, Marina: Pintores en el escenario teatral. Bogotá: Luna Libros; Universidad del Rosario, 2014.","Lamus Obregón, Marina",Pintores en el escenario teatral,2014,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"en español y ruso, Un señor muy viejo con unas alas enormes en Tamul, De Mortibus en inglés, francés y español. En esta misma faceta se halla el interés por la traducción de escrituras dramáticas de Shakespeare, Beckett, Koltès y Müller. Y han llevado al escenario dichos autores y otros más como Esquilo y Sarah Kane y han realizado adaptaciones de otros géneros, como La casa tomada, cuento de Julio Cortázar."
